-0.1975	0.023655	0.029515	-0.5412	0.7438	0.01378	3.586476	-0.027242	-0.389762	-0.506899
-0.1975	0.021649	0.035704	-3.4171	0.5439	-0.0036	3.030628	-0.016986	-2.473764	-0.243188
-0.1978	0.021717	0.035478	-3.8826	-0.0332	-0.00306	2.862965	-0.019985	-2.201347	-0.407216
-0.1981	0.02194	0.035544	-3.9994	-0.3631	-0.00508	2.668194	-0.015412	-1.777767	1.022189
-0.1981	0.021624	0.036204	-3.429	0.1862	-0.00098	2.482478	-0.015869	-1.443513	0.018408
-0.1981	0.022758	0.036254	-2.0489	-0.0014	0.00197	2.382035	-0.007954	-0.569785	0.000401
-0.2167	0.031979	0.017004	1.3578	0.856	0.02203	13.046341	-0.055336	-0.831733	-1.089788
-0.23	0.023631	0.018987	-1.7229	-0.8685	-0.04467	12.543932	-0.081828	-0.25285	0.046652
-0.2316	0.022209	0.018631	-3.2683	1.4718	-0.04213	12.47964	-0.07753	-5.186445	-13.106987
-0.2335	0.022739	0.01996	-4.0826	-1.7031	-0.04373	12.463738	-0.081047	1.951952	1.552436
-0.2347	0.025273	0.020856	-2.307	0.4105	-0.00523	12.411571	-0.094842	-0.259872	-0.787204
-0.2354	0.030418	0.02221	-0.8044	-0.6416	-0.011	12.40064	-0.088595	1.214599	-0.480016
-0.3553	0.039756	0.020265	-1.9544	1.516	0.01432	21.731899	-0.105406	-0.601137	-0.363681
-0.3571	0.049936	0.020786	-4.1812	-1.9777	-0.03134	20.268525	-0.109865	-0.728107	-2.897966
-0.3574	0.053505	0.021413	-6.2694	1.3699	-0.06206	20.204195	-0.163319	0.466148	-5.034003
-0.3578	0.056831	0.024238	-6.3559	0.5885	0.0184	20.092151	-0.107253	0.112351	0.025658
-0.3579	0.057349	0.027086	-1.9112	-1.8034	0.01491	19.994341	-0.131351	-3.194065	0.436111
-0.358	0.044728	0.029534	-2.1274	-0.2096	0.00469	19.845664	-0.110876	-0.663147	-0.346209
-1.0629	0.043331	0.024574	-2.7197	0.1328	0.03404	3.797006	0.061112	-1.322419	0.098473
-1.051	0.044679	0.023238	-3.1121	0.3752	0.00536	2.063226	0.035327	-1.823094	-0.33167
-1.0508	0.043698	0.022907	-3.5938	0.2299	0.00378	1.894207	0.028898	-1.678042	-0.305716
-1.0505	0.043051	0.02306	-3.9096	0.109	0.00705	1.709672	0.02975	-2.117363	-0.197864
-1.0502	0.043339	0.023386	-3.1817	0.0698	0.00445	1.559796	0.0262	-1.239906	0.057293
-1.0501	0.044148	0.02347	-3.1869	-0.1076	-0.00038	1.401288	0.025366	-1.816661	0.068947
0.0075	0.026494	0.025834	-0.98	-0.8509	-0.02909	8.760403	-0.018298	-0.855776	-0.928497
-0.0048	0.027563	0.024198	-1.5827	-3.0743	0.0293	8.806184	0.014731	0.283973	2.445649
-0.003	0.028074	0.02489	-1.311	1.4521	0.02802	8.761091	0.013717	-0.009053	-1.454519
-0.0021	0.025307	0.025112	-3.8519	1.5497	0.03486	8.643244	0.04685	-2.734194	6.67955
-0.0007	0.024153	0.027206	-1.0603	-3.5769	0.00959	8.698138	0.042911	3.769897	2.370094
0.0009	0.025412	0.027832	0.1854	0.84	0.02928	8.643013	-0.007221	-2.584789	5.936299
2.9501	0.04829	0.029285	-0.3047	-1.0962	0.01132	10.188429	0.123288	-0.101099	0.124826
2.9555	0.048726	0.025434	-3.264	2.041	0.01989	8.305944	0.117411	-1.453193	-0.050925
2.9563	0.049975	0.026271	-4.34	-0.1082	0.01633	8.14588	0.097018	-1.203653	-0.464437
2.9574	0.047852	0.023875	-4.9193	-0.7114	0.03251	7.981339	0.107139	-1.457394	-0.907749
2.9584	0.044473	0.017776	-3.3631	0.8573	0.02379	7.868774	0.121757	-0.535195	0.451943
2.9586	0.043607	0.01592	-3.504	0.3542	-0.00383	7.75778	0.097023	-1.109726	-0.302962
2.6676	0.042545	0.009192	-0.7249	-0.1788	0.00267	9.754462	-0.026225	-1.126665	0.141776
2.6753	0.040204	0.016537	-1.8975	0.0191	-0.01369	6.547723	0.012644	-2.241378	-0.229736
2.6748	0.040716	0.014829	-2.5579	0.2712	-0.00743	6.311097	-0.004643	-2.908982	-0.44301
2.6741	0.03636	0.015103	-3.3013	-0.2766	-0.00501	6.035641	-0.046909	-3.510942	0.143513
2.6742	0.035245	0.017481	-2.0261	-0.1618	0.00952	5.787449	-0.047612	-2.294521	0.021556
2.6738	0.035767	0.015275	-1.869	-1.1421	-0.01395	5.57551	0.009983	-2.120411	0.90871
2.6771	0.039833	0.039814	0.5212	-0.1975	-0.01156	9.330706	-0.035612	0.130149	-0.263135
2.6513	0.036375	0.036073	-2.5107	-0.7645	-0.03846	8.390942	0.000951	-2.769226	0.050877
2.6477	0.035429	0.036204	-3.0911	-0.5767	-0.04079	8.275148	-0.010095	-3.234353	-0.007162
2.6429	0.035637	0.035123	-3.7347	0.1498	-0.06451	8.147851	-0.013585	-3.93065	-1.064565
2.6388	0.033118	0.033986	-2.3236	-1.7374	-0.02241	8.009617	0.025552	-2.593834	1.161498
2.6351	0.031551	0.032262	-1.3569	-0.1054	-0.03204	7.874721	0.02274	-1.568975	-0.464641
2.4165	0.029985	0.016783	0.1011	-0.2382	-0.00977	10.228051	0.007629	-0.209798	-0.043234
2.3977	0.032481	0.066349	-1.7295	-2.4941	-0.01374	9.193418	-0.020895	-2.064566	1.452562
2.3959	0.030661	0.059534	-1.5215	-0.413	-0.00002	9.004724	0.026537	-1.778702	-0.208047
2.3942	0.028181	0.058892	-3.1729	0.4209	-0.02779	8.793468	-0.065452	-3.261386	-1.068421
2.3927	0.035441	0.05758	-2.2563	-2.112	-0.00047	8.549294	-0.009006	-2.533016	1.556329
2.3934	0.043044	0.055973	-1.4572	1.0069	0.00323	8.365728	0.005006	-1.863401	-1.496323
-0.4928	0.039186	0.016992	-0.1001	-0.3873	0.00629	5.061948	0.02867	-0.512267	0.275884
-0.4749	0.037354	0.010533	0.3954	-0.7864	-0.01421	4.161402	0.019365	0.009845	0.611552
-0.4768	0.034625	0.009041	-2.0327	-0.118	-0.01508	4.012531	0.05591	-2.252725	-0.00524
-0.478	0.030388	0.006188	-3.5227	-0.1894	-0.01225	3.759962	0.069485	-3.764509	0.060599
-0.4784	0.026791	0.002598	-2.8064	0.0626	0.00687	3.464383	0.054449	-2.941581	0.00014
-0.4771	0.027744	0.001002	-1.6286	0.2514	0.02184	3.185294	0.04213	-1.78723	-0.217692
1.1374	0.043846	0.009759	1.1818	-0.8371	-0.00321	8.155254	0.175138	0.600699	0.580655
1.1329	0.024335	0.007465	-5.4783	-1.1359	0.0104	6.474942	0.117985	-5.519711	1.049227
1.1324	0.025949	0.009019	-6.7909	-0.4007	0.01631	6.068352	0.116555	-6.849873	0.276517
1.1322	0.024917	0.008592	-6.8908	-0.5074	0.01201	5.607164	0.140899	-7.028555	0.356118
1.1333	0.019788	0.008117	-6.2131	0.4294	0.00945	5.043726	0.154684	-6.248456	-0.460747
1.1333	0.017499	0.006653	-5.9314	-0.1699	-0.0005	4.460976	0.130058	-5.928084	0.104539
1.631	0.02574	0.024147	0.5147	-0.9256	-0.15101	4.388855	-1.550778	-0.012763	0.097844
1.4609	0.018066	0.034358	0.2272	-0.6878	-0.05035	5.001522	0.768609	-0.075959	-0.528189
1.4576	0.020859	0.035879	-1.3077	-0.2792	-0.07107	5.003455	0.774607	-1.351698	0.020491
1.4539	0.024578	0.037365	-3.6879	-1.6893	-0.07557	4.968719	0.749236	-4.016168	-0.547022
1.4512	0.028214	0.038395	-1.3965	1.3366	-0.00113	4.987136	0.737795	-1.036611	2.499652
1.4481	0.027122	0.039098	-0.7795	-2.1259	-0.04247	4.992729	0.686922	-1.523001	-1.634936
2.9849	0.03004	0.020156	-0.2696	0.6501	0.04471	12.689297	0.043349	-0.652733	-0.232457
3.0303	0.011443	0.024464	-3.8163	-0.3198	0.0203	8.313037	0.031933	-3.78856	0.292763
3.0319	0.013262	0.024414	-3.9223	-0.1017	0.01607	7.91276	0.01989	-3.908376	-0.07636
3.0337	0.01478	0.024563	-5.5638	-0.3346	0.0173	7.487704	0.028872	-5.545533	0.259428
3.0369	0.016038	0.024422	-4.324	-0.1625	0.03762	7.069606	0.04548	-4.303507	0.240131
3.0406	0.01494	0.024505	-4.3055	-0.1867	0.03525	6.651756	0.046617	-4.289702	0.2073
-1.752	0.038253	0.022601	-0.181	-0.1901	0.00353	4.13275	-0.039389	-0.588604	0.049499
-1.7501	0.026689	0.023457	0.602	-1.9167	-0.01001	4.331485	-0.016759	0.283633	1.532983
-1.751	0.017717	0.02201	-2.7465	-0.3555	0.004	4.248654	0.015775	-3.537704	0.152727
-1.751	0.016621	0.020148	-3.2826	0.7872	-0.00203	4.035901	-0.036922	-3.206974	-0.891136
-1.7495	0.02522	0.024914	-2.1817	-0.1909	0.01006	3.839755	-0.092811	-2.353423	0.069268
-1.7487	0.032978	0.030342	-1.3915	-0.5718	-0.00105	3.686707	-0.087623	-1.622815	0.290614
2.0844	0.045167	0.027698	-0.869	-0.3679	0.01161	9.841768	0.142304	-1.732725	0.353834
2.0243	0.041374	0.03486	-4.0431	-1.9887	-0.31093	6.600568	0.073031	-2.620328	-0.390276
2.0071	0.039861	0.03501	-4.6862	-1.6516	-0.35657	6.358168	0.068142	-3.032213	0.194504
1.9874	0.038967	0.035637	-5.1992	-2.3618	-0.40753	6.130574	0.061952	-2.12731	0.31964
1.9654	0.038843	0.036982	-5.0846	-2.7204	-0.45687	5.898671	0.056971	-2.149998	-0.218002
1.9406	0.039586	0.037405	-4.5141	-3.1389	-0.51026	5.691954	0.052733	-1.94445	0.102376
-2.8119	0.035469	0.020168	-0.2706	0.9053	0.27848	4.466375	0.086381	-0.73936	0.2454
-2.2437	0.026141	0.016748	0.0511	0.8177	0.30865	3.627326	0.114265	-0.338905	0.20828
-2.2137	0.024486	0.014485	-2.9338	1.2286	0.28278	3.472994	0.107274	-3.244033	-0.374216
-2.1868	0.019982	0.015705	-3.8792	1.3226	0.2488	3.152831	0.048492	-4.02229	-0.67464
-2.1621	0.017766	0.015226	-2.8628	0.3237	0.24822	2.850611	0.047171	-2.868928	0.278166
-2.1369	0.020967	0.016767	-1.7491	0.269	0.25701	2.594649	0.070956	-1.885365	0.241218
-2.1477	-0.003303	0.055422	0.9721	-1.3048	-0.17058	4.838363	-0.083047	0.946942	-0.032149
-2.3707	0.009077	0.042014	-2.5732	0.0745	0.04411	4.337764	0.061544	-2.616832	-0.29867
-2.3661	0.008452	0.041233	-2.9	0.0588	0.05035	4.055468	0.046101	-2.957753	-0.252617
-2.3612	0.007279	0.042038	-3.2298	-0.0651	0.05176	3.752864	0.024349	-3.241478	-0.143801
-2.3556	0.006981	0.041267	-2.884	-0.5866	0.06248	3.447452	0.048011	-2.879071	0.33786
-2.3487	0.006812	0.04088	-2.9593	-0.4606	0.0741	3.144306	0.080128	-2.939466	0.261252
-1.8779	0.044173	0.021452	-0.0202	-1.5223	0.00092	8.000014	0.080491	-0.498201	1.282139
-1.8441	0.027434	0.024959	-1.9882	0.3594	0.02101	6.821057	0.043555	-2.742201	-0.58251
-1.8417	0.024306	0.026175	-2.6204	-0.5551	0.01911	6.582595	0.053492	-2.841516	0.350037
-1.839	0.021965	0.027152	-3.0827	-0.3565	0.01945	6.314057	0.056878	-4.003376	0.170089
-1.836	0.022686	0.027067	-2.704	0.3699	0.03016	6.04414	0.077641	-2.789617	-0.471335
-1.8336	0.0251	0.026721	-2.1662	-0.3561	0.02284	5.787037	0.06907	-2.886929	0.233756
1.5708	0	0	0.1855	-0.5464	-0.01018	0	0	0	0
1.5708	0	0	-0.1186	0.666	0.07152	0	0	0	0
1.5708	0	0	-0.97	-0.6026	0.08138	0	0	0	0
1.5708	0	0	-3.5565	1.9632	0.06264	0	0	0	0
1.5708	0	0	-0.8255	1.2689	0.05617	0	0	0	0
1.5708	0	0	0.2562	-0.0812	0.0713	0	0	0	0
0.0012	0.015017	0.039982	-2.5425	0.6374	0.00836	8.767013	-0.00448	-8.132703	-3.897555
0.0042	0.023411	0.021362	-2.5135	1.6533	0.00984	6.926049	0.003089	-0.684908	-0.071728
0.004	0.021536	0.020919	-5.224	0.5591	0.01286	6.78946	-0.051843	-1.745738	-0.267331
0.0039	0.018389	0.021234	-5.8205	-1.1153	-0.03529	6.628181	-0.02315	1.669753	1.954986
0.0038	0.016464	0.022624	-3.5892	1.8478	0.03684	6.510015	0.010738	-2.626593	0.532712
0.0039	0.016812	0.023212	-3.2071	-1.0013	-0.00427	6.386045	0.000906	0.680817	1.304158
-1.59	0.036562	0.007664	1.6646	1.5319	-0.00577	4.960853	-0.003261	-1.919861	-1.797705
-1.5834	0.028648	0.021476	-2.4124	0.1742	-0.02114	4.86576	0.024678	-0.495804	0.686723
-1.5841	0.03061	0.023085	-2.4932	0.5688	-0.03243	4.869288	-0.011778	-14.645567	-21.977501
-1.5849	0.033151	0.022253	-4.557	-1.5589	-0.0367	4.81226	-0.01787	-1.006824	-2.382885
-1.5837	0.032492	0.022965	-1.9132	0.088	0.03688	4.770514	0.008445	-3.443629	-4.319587
-1.5835	0.030456	0.022296	-0.5638	0.2855	0.02345	4.777558	0.01231	0.77328	-0.360659
-1.5215	0.029013	0.011975	-0.9231	-2.3827	-0.01437	5.498981	-0.006038	-0.285573	0.042598
-1.5848	0.031157	0.015657	-0.2362	0.2554	-0.03115	5.200695	0.012175	-0.448873	-0.40963
-1.5863	0.031236	0.016974	-2.3686	-1.8337	-0.0244	5.169819	0.011854	-3.158425	0.903558
-1.5869	0.029989	0.016858	-3.4756	-2.2855	-0.00582	5.154857	0.010993	0.015888	0.757745
-1.5868	0.029824	0.015015	-1.6644	1.138	0.0066	5.173089	0.06423	-0.957177	-2.689338
-1.5878	0.031486	0.014976	-0.419	-0.6339	-0.02655	5.192291	-0.033287	-0.387561	-0.236249
0.3229	-0.032236	0.007605	-0.018	-0.3967	-0.03372	8.221518	-6.534492	0	0
0.3135	-0.046257	0.016559	-2.9669	-0.3903	-0.02089	6.857404	-5.52437	0	0
0.3126	-0.049522	0.011237	-3.3942	0.8199	0.00107	6.648152	-5.398322	0	0
0.3131	-0.045417	0.008734	-3.8245	-2.4106	0.0139	6.495635	-5.23134	0	0
0.3147	-0.03716	0.010331	-3.0798	2.2325	0.00097	6.337311	-5.153449	0	0
0.3154	-0.030169	0.011518	-2.7368	-0.8075	-0.00398	6.1663	-4.928641	0	0
0.0087	0.035931	0.0295	-0.1973	-1.3256	0.00909	17.451818	-0.017172	2.790592	8.166454
0.0019	0.039171	0.03633	-1.0842	-1.7809	-0.03108	17.506029	0.001261	2.689795	0.990901
0.0012	0.044623	0.034295	1.2395	-3.1127	-0.04274	17.464051	-0.021043	-0.643827	-3.040441
0.0002	0.039333	0.032539	-3.3988	-0.3411	-0.03899	17.351288	-0.09653	-4.556816	-3.118992
-0.0004	0.036634	0.034609	-2.7103	0.6519	-0.00112	17.435003	0.003026	0.682017	0.0712
-0.0006	0.039566	0.036571	-0.7136	-0.4752	-0.00733	17.476016	0.013514	2.378806	1.780362
-0.006	0.031136	0.031337	-2.3079	1.3479	0.00933	17.128116	-0.039769	-0.394399	-0.238355
-0.0034	0.032026	0.029808	-1.1129	1.9954	0.0163	16.200036	-0.02108	-1.262741	-0.210111
-0.0039	0.031388	0.030919	-2.7658	-1.2702	-0.02038	16.099002	-0.054786	-2.936003	-1.08696
-0.0039	0.031013	0.031573	-4.2933	1.229	0.01756	15.940048	-0.023166	-10.884706	3.165702
-0.0037	0.030812	0.031216	-3.8751	-1.5052	-0.00689	15.783018	-0.034397	-5.229463	4.503203
-0.0036	0.029784	0.029007	-2.9651	1.6041	0.00179	15.618005	-0.044225	-1.111969	0.096673
-0.3981	0.024382	0.027954	-0.2446	0.066	-0.02009	21.125927	-0.057288	-0.478414	-0.104933
-0.4214	0.023105	0.027628	-3.8909	-3.0365	-0.07976	20.647091	-0.032265	1.084302	-4.620302
-0.4235	0.025204	0.023197	-10.9829	-0.3381	-0.14672	20.482875	-0.235787	-14.543581	-89.152514
-0.4253	0.025323	0.021691	-8.6093	2.7827	-0.01531	20.487005	-0.095207	16.210516	17.570872
-0.4264	0.023035	0.023793	-3.7436	-2.1121	0.02121	20.464047	-0.003124	1.293158	3.349038
-0.4276	0.024528	0.02475	-0.6153	-0.9978	-0.04608	20.500296	-0.027716	0.831857	-0.488029
-0.7956	0.032017	0.026868	0.4037	-0.8684	-0.02271	17.613303	-0.024123	0.434977	-0.625555
-0.7999	0.03215	0.025554	0.9458	-1.4763	0.00386	17.792412	-0.019013	1.272235	-0.587431
-0.7995	0.032676	0.025655	1.6768	0.9566	0.00384	17.795416	0.00079	7.402875	-1.282175
-0.7995	0.029377	0.024611	-3.2997	-0.6372	-0.01768	17.689526	-0.11086	-18.855364	-34.118175
-0.7988	0.030629	0.024458	-2.1541	0.3707	0.05462	17.776066	-0.005587	-2.482129	-0.754491
-0.7977	0.031173	0.025149	1.2934	0.2003	-0.00467	17.803065	0.023535	9.613801	4.657592
-0.7889	0.056153	0.029276	-0.2413	0.1178	0.00968	17.934441	-0.005528	-0.214904	-1.330247
-0.7943	0.049868	0.028725	0.1862	-1.3045	-0.02007	18.103026	-0.043062	-0.426288	1.23043
-0.7953	0.049103	0.031503	-2.6639	-3.6262	0.01543	18.187196	0.021443	-1.958801	-0.472271
-0.7952	0.061441	0.025787	-3.9477	0.0158	-0.07322	18.203258	-0.091451	-2.784539	-5.905751
-0.7957	0.07234	0.025477	-0.4633	0.9655	0.04311	18.181359	-0.002743	-2.394828	0.367256
-0.7965	0.067289	0.024924	1.1364	-0.5385	-0.0223	18.120439	-0.027926	1.956092	0.292298
-0.7957	0.032921	0.031663	0.2744	-0.1911	-0.0078	21.456027	-0.014558	-0.903502	0.638995
-0.7956	0.032486	0.03565	-0.8801	0.5767	-0.01034	21.581241	-0.007326	2.153148	-0.841885
-0.7954	0.031532	0.034213	-1.5682	-0.338	-0.00654	21.586284	0.006133	-0.856829	-0.417677
-0.7952	0.03027	0.032361	-2.9509	0.842	-0.00617	21.597857	-0.038456	12.797242	-3.853557
-0.7948	0.031465	0.033246	-1.6771	0.8011	0.01804	21.61017	0.003303	-4.334248	3.41132
-0.7946	0.031828	0.034134	-0.6037	-0.4023	0.00299	21.636753	-0.025148	7.339359	-8.149042
-0.8582	0.021444	0.031221	-1.4746	-0.3592	-0.00669	26.325689	-0.043975	-0.100011	8.108798
-0.8684	0.005575	0.028528	-5.5619	-2.0853	-0.00953	24.584272	-0.01096	-1.117952	0.584824
-0.8682	0.003819	0.028863	-5.1735	0.6088	-0.00237	24.37957	-0.010341	-12.784352	-7.071173
-0.8681	0.002337	0.028476	-6.2964	-0.3266	0.00649	24.188038	-0.024664	-10.893855	-7.278609
-0.8673	0.003024	0.027862	-4.2234	-0.6228	0.02473	23.995821	0.012593	-2.51325	1.070434
-0.8668	0.002047	0.027638	-3.6521	0.6008	0.01591	23.798108	-0.016036	-24.401463	-1.38275
-0.8514	0.023121	0.029905	0.0928	-0.9372	0.01177	18.761267	0.007144	-0.536977	-0.470185
-0.8578	0.028319	0.03023	-0.9222	-0.4064	-0.01301	18.467934	-0.027868	1.897937	-3.005386
-0.8579	0.03118	0.030298	-1.7383	-0.7245	-0.0362	18.465817	-0.019637	-4.940179	-3.214453
-0.8585	0.033559	0.026556	-4.019	-1.0105	0.01626	18.36628	-0.054619	-4.331481	-3.720379
-0.858	0.032782	0.026233	-1.2004	-0.147	0.03198	18.36407	0.002931	0.529854	9.042392
-0.8581	0.031197	0.025533	-0.5464	0.4552	-0.0114	18.362801	-0.006612	-0.229661	-2.175448
-0.755	0.034352	0.031883	0.0991	-1.1918	-0.00682	17.352151	-0.007184	2.143868	-4.608765
-0.7604	0.032695	0.031819	-2.3235	2.7946	-0.07721	17.336209	-0.039032	1.49921	-2.270161
-0.7622	0.038527	0.03147	-3.0179	-6.1316	-0.11877	17.223153	-0.074276	-9.976474	-14.053604
-0.7638	0.036542	0.027503	-6.6786	2.3341	0.03061	17.204656	-0.042816	0.507122	1.428213
-0.7633	0.033699	0.027715	-3.1158	-0.8334	0.02764	17.20832	0.023158	0.143552	3.590547
-0.7629	0.033034	0.026418	0.3731	-0.2347	-0.00489	17.247881	0.032346	2.170906	-0.072117
-0.913	0.032863	0.032492	-0.1671	0.1509	0.0025	17.522215	-0.001725	-1.587097	4.461185
-0.9083	0.024423	0.033959	-4.0133	1.1096	-0.01891	17.334725	-0.057955	-2.607257	-0.887381
-0.9085	0.030362	0.031545	-13.4874	-1.7546	-0.14065	17.168983	-0.291422	-0.974724	-11.431802
-0.9093	0.034626	0.029041	-9.9658	1.6337	0.02241	17.306699	-0.083196	12.302266	5.958249
-0.908	0.030555	0.031265	-1.7902	0.3911	0.05283	17.190786	0.011281	1.663224	4.251537
-0.9081	0.029725	0.033389	-0.9066	-1.0421	0.01107	17.254626	0.030191	-0.248188	-1.745552
0.2601	-0.028191	0.024554	0.5487	0.7518	0.00543	8.808161	-7.629735	0	0
0.2694	-0.01088	0.017563	-0.5211	0.7753	0.01164	8.033864	-6.874395	0	0
0.2696	-0.000153	0.020837	-3.1282	0.5435	-0.00851	7.849083	-6.759586	0	0
0.2693	-0.001592	0.020414	-3.3322	-0.1097	0.01714	7.883367	-6.770715	0	0
0.2701	-0.019012	0.018294	-1.3838	-0.8302	-0.00887	7.884842	-6.758291	0	0
0.2704	-0.040625	0.019914	0.4599	0.6326	0.00442	7.808185	-6.712389	0	0
2.9609	0.039194	0.034718	1.9895	-0.3677	-0.01042	6.281213	0.005283	0.448676	-0.650567
2.9424	0.033448	0.028826	-1.1599	0.1395	-0.01713	6.530485	0.001796	-0.74959	-0.126945
2.9413	0.033027	0.02786	-1.9558	1.0717	-0.03391	6.454182	-0.019483	-0.707005	-0.61489
2.9394	0.031357	0.027439	-4.5859	-0.5144	-0.02462	6.297103	-0.041386	-1.937447	0.37343
2.9387	0.029916	0.028719	-3.7633	-0.7318	-0.00132	6.12524	0.007906	-1.687486	0.132817
2.9383	0.028511	0.027894	-3.2527	-0.3133	-0.00888	5.95569	-0.014725	-0.852917	-0.099184
1.3844	0.032556	0.057018	-0.3389	-5.1326	-0.22532	18.280773	-0.148228	-1.054367	-0.770392
1.4281	0.021858	0.029554	-7.596	0.3921	0.01505	14.720411	-0.001442	-2.131715	0.500742
1.4287	0.019731	0.030392	-8.9556	-0.0367	0.0056	14.309447	-0.019681	-15.440805	3.171238
1.4294	0.01729	0.029221	-9.9875	0.0954	0.01281	13.825497	-0.003401	-20.216037	4.01935
1.4303	0.016964	0.03064	-9.7349	0.3857	0.01637	13.369566	-0.001213	-16.086912	5.301892
